OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
FENGYUN 1C DEB,1999-025BRS,2025-04-02T06:26:00.130848,14.17163254,.0019449,98.6431,93.5181,106.0688,254.2631,0,U,31362,999,92971,.339E-3,.642E-5,0
FENGYUN 1C DEB,1999-025BRU,2025-04-02T06:23:01.810752,14.11366434,.0100045,99.2534,203.2389,141.1538,219.6877,0,U,31364,999,91283,.53136E-2,.10042E-3,0
FENGYUN 1C DEB,1999-025BRV,2025-04-01T11:36:27.367776,14.38217802,.0042803,98.6788,173.1761,257.8164,101.8226,0,U,31365,999,92955,.27273E-2,.8337E-4,0
FENGYUN 1C DEB,1999-025BRX,2025-04-01T03:49:36.252768,14.46244579,.0101779,98.7736,336.7351,64.2567,88.9327,0,U,31367,999,94770,.95289E-3,.3589E-4,0
FENGYUN 1C DEB,1999-025BRZ,2025-04-01T05:27:13.899744,14.19069988,.0054753,98.5950,79.8037,317.2892,54.5832,0,U,31369,999,60703,.53907E-3,.11E-4,0
FENGYUN 1C DEB,1999-025BSA,2025-03-29T17:28:14.751264,14.09316225,.0033176,98.7513,95.9388,308.1173,51.7007,0,U,31370,999,92659,.84821E-3,.1442E-4,0
FENGYUN 1C DEB,1999-025BSB,2025-04-02T09:26:45.412224,14.03800683,.0078199,98.7873,133.9415,238.4403,120.9112,0,U,31371,999,92177,.1421E-2,.2257E-4,0
FENGYUN 1C DEB,1999-025BSC,2025-04-02T08:50:46.168224,14.24150500,.003816,99.3613,66.3354,78.9537,281.5928,0,U,31372,999,92227,.36465E-2,.842E-4,0
FENGYUN 1C DEB,1999-025BSG,2025-04-02T12:47:03.776640,14.55909040,.0055395,98.8423,352.8357,326.1874,33.5794,0,U,31376,999,94437,.3898E-2,.17464E-3,0
FENGYUN 1C DEB,1999-025BSJ,2025-04-02T08:15:25.847424,13.79531398,.0170577,100.7859,306.5122,117.0208,244.8465,0,U,31378,999,90715,.12744E-2,.141E-4,0
FENGYUN 1C DEB,1999-025BSM,2025-03-31T23:06:50.493024,14.35882279,.0202191,98.5001,177.6001,74.1176,288.2193,0,U,31381,999,93728,.13591E-2,.4928E-4,0
FENGYUN 1C DEB,1999-025BSP,2025-04-02T03:16:02.197056,14.04962916,.010856,99.0885,153.7303,305.3159,83.4151,0,U,31383,999,91793,.10102E-2,.1667E-4,0
FENGYUN 1C DEB,1999-025BSQ,2025-04-02T11:29:47.961312,13.83139772,.0450983,98.4387,82.9723,20.8191,127.9090,0,U,31384,999,89505,.7171E-2,.1727E-3,0
FENGYUN 1C DEB,1999-025BSR,2025-04-01T23:12:54.004608,14.43569777,.0135703,98.9624,168.7429,92.8928,78.4238,0,U,31385,999,94933,.33047E-3,.1199E-4,0
FENGYUN 1C DEB,1999-025BSS,2025-04-02T01:45:21.447360,13.84576732,.0199447,98.4493,131.9287,261.9833,95.8652,0,U,31386,999,90336,.24662E-2,.3192E-4,0
FENGYUN 1C DEB,1999-025BST,2025-03-29T22:10:52.408416,14.13162252,.0242791,99.2063,320.2734,176.1510,184.1604,0,U,31387,999,92801,.44969E-3,.1064E-4,0
FENGYUN 1C DEB,1999-025BSU,2025-04-02T06:13:21.107712,14.07263663,.0046637,98.7878,86.9917,196.8894,175.1624,0,U,31388,999,92862,.34644E-3,.544E-5,0
FENGYUN 1C DEB,1999-025BSV,2025-04-01T15:58:08.909760,14.49101516,.0038765,99.0546,236.2685,229.3421,142.6421,0,U,31389,999,92789,.75931E-2,.29205E-3,0
FENGYUN 1C DEB,1999-025BSW,2025-03-29T08:50:30.560928,14.42958426,.0113035,98.8117,240.3196,338.2105,87.9981,0,U,31410,999,94023,.12527E-2,.4478E-4,0
FENGYUN 1C DEB,1999-025BSX,2025-04-02T09:53:36.686688,14.27302711,.0101129,98.6947,155.2451,277.3695,92.6191,0,U,31411,999,90851,.56156E-3,.1406E-4,0
FENGYUN 1C DEB,1999-025BSY,2025-03-31T02:28:05.129760,14.08120250,.0086622,98.5360,47.3582,345.8154,14.0585,0,U,31412,999,57378,.32528E-2,.5699E-4,0
FENGYUN 1C DEB,1999-025BTB,2025-03-24T01:15:21.292128,14.28399467,.0066108,99.6190,7.6663,104.8057,256.0457,0,U,31415,999,92634,.37194E-2,.9481E-4,0
FENGYUN 1C DEB,1999-025BTC,2025-04-01T19:55:45.879168,14.40038426,.0133628,99.0792,126.9557,282.4923,76.1342,0,U,31416,999,93902,.41975E-3,.1414E-4,0
FENGYUN 1C DEB,1999-025BTG,2025-04-02T06:36:34.260192,14.39586470,.0139851,97.5650,19.6523,29.8421,121.1693,0,U,31420,999,61331,.14443E-2,.5023E-4,0
FENGYUN 1C DEB,1999-025BTJ,2025-04-02T11:53:58.805664,14.09239707,.003343,98.7547,96.4569,299.8467,214.4027,0,U,31422,999,92080,.65964E-3,.111E-4,0
FENGYUN 1C DEB,1999-025BTK,2025-04-01T09:28:56.875872,14.22750426,.0035717,98.5600,79.0641,216.0800,143.7967,0,U,31423,999,93337,.2858E-3,.602E-5,0
FENGYUN 1C DEB,1999-025BTL,2025-04-02T09:59:05.308224,14.08102457,.0095096,98.5109,151.1080,108.4236,252.7302,0,U,31424,999,59591,.36905E-3,.615E-5,0
FENGYUN 1C DEB,1999-025BTN,2025-04-01T17:43:41.869056,13.87883525,.0331771,98.5665,269.2042,167.9108,205.5942,0,U,31426,999,90033,.48332E-2,.887E-4,0
FENGYUN 1C DEB,1999-025BTP,2025-03-31T05:43:39.186336,14.51793465,.003682,98.6623,189.9148,86.2548,274.2855,0,U,31427,999,93151,.40139E-2,.16275E-3,0
FENGYUN 1C DEB,1999-025BTQ,2025-03-30T15:47:06.789408,14.40172228,.0064913,99.0131,46.9095,192.5795,341.5176,0,U,31428,999,93807,.13443E-2,.4309E-4,0
FENGYUN 1C DEB,1999-025BTR,2025-04-01T21:23:18.347712,14.21328174,.0016122,98.7116,144.2519,80.3115,91.7554,0,U,31429,999,92331,.15362E-2,.3313E-4,0
FENGYUN 1C DEB,1999-025BTS,2025-04-02T09:49:14.866176,14.24230293,.0028166,98.7597,156.1594,61.6442,310.2845,0,U,31430,999,92496,.16129E-2,.3692E-4,0
FENGYUN 1C DEB,1999-025BTV,2025-04-02T04:59:27.923712,14.22125982,.0105647,98.4178,6.5973,53.9086,105.7783,0,U,31433,999,91930,.47663E-2,.1115E-3,0
FENGYUN 1C DEB,1999-025BTX,2025-04-01T08:48:40.354272,14.52706722,.0150046,99.0122,243.6085,229.3886,129.4176,0,U,31435,999,94664,.56944E-3,.2647E-4,0
FENGYUN 1C DEB,1999-025BTY,2025-04-02T11:21:39.725280,14.73585448,.0065002,98.9011,277.3181,321.9713,66.6893,0,U,31436,999,93110,.66817E-2,.45205E-3,0
FENGYUN 1C DEB,1999-025BTZ,2025-03-30T21:48:26.567712,14.38429280,.0013646,98.8698,161.7486,287.3502,72.6191,0,U,31437,999,92813,.31827E-2,.9686E-4,0
FENGYUN 1C DEB,1999-025BUB,2025-04-02T12:14:02.571072,13.94889803,.0139919,98.9235,106.7571,140.4325,13.1664,0,U,31439,999,59687,.1281E-2,.1826E-4,0
FENGYUN 1C DEB,1999-025BUC,2025-04-01T04:05:15.279072,14.33553202,.0037977,98.7475,175.8011,18.6875,341.5693,0,U,31440,999,92660,.24395E-2,.6766E-4,0
FENGYUN 1C DEB,1999-025BUD,2025-04-02T07:08:54.604608,14.58324170,.0134522,99.3382,280.9027,29.5790,331.2929,0,U,31441,999,60363,.71014E-2,.37364E-3,0
FENGYUN 1C DEB,1999-025BUE,2025-04-01T22:54:41.874912,14.33201088,.0080715,98.5339,181.4161,47.1976,313.5958,0,U,31442,999,93710,.71027E-3,.1981E-4,0
FENGYUN 1C DEB,1999-025BUF,2025-04-01T22:52:28.231392,14.44815698,.0203472,99.2132,169.1588,133.5603,228.2684,0,U,31443,999,63258,.27288E-2,.12197E-3,0
FENGYUN 1C DEB,1999-025BUG,2025-04-01T23:56:22.278912,14.61304804,.0074971,98.9222,12.4410,138.4090,222.2845,0,U,31444,999,93758,.31584E-2,.16209E-3,0
FENGYUN 1C DEB,1999-025BUK,2025-03-29T00:43:57.213120,14.23688053,.0231788,99.0188,122.7982,19.5552,341.4337,0,U,31447,999,61170,.51414E-3,.1497E-4,0
FENGYUN 1C DEB,1999-025BUL,2025-04-02T06:52:23.821248,14.26745729,.0059016,98.5105,110.4625,229.8380,129.7624,0,U,31448,999,60674,.11411E-2,.2772E-4,0
FENGYUN 1C DEB,1999-025BUM,2025-04-02T10:04:01.324992,14.33305997,.0144746,98.5833,153.2968,301.3111,57.3970,0,U,31449,999,93993,.31707E-3,.932E-5,0
FENGYUN 1C DEB,1999-025BUP,2025-03-30T08:39:52.179840,14.13205196,.003099,98.7913,136.2376,222.7440,199.3940,0,U,31451,999,92374,.69369E-3,.1261E-4,0
FENGYUN 1C DEB,1999-025BUQ,2025-03-29T10:37:12.950400,14.14694780,.004109,98.6414,83.3006,146.4661,213.9127,0,U,31452,999,92678,.69328E-3,.1303E-4,0
FENGYUN 1C DEB,1999-025BUT,2025-03-30T18:13:16.902624,14.11042740,.0220029,98.5599,89.5008,64.7138,297.6655,0,U,31455,999,92479,.6858E-3,.1507E-4,0
FENGYUN 1C DEB,1999-025BUU,2025-04-01T12:56:58.763328,14.40665556,.0069328,98.5666,192.9603,359.6000,0.5122,0,U,31456,999,93790,.12646E-2,.4109E-4,0
FENGYUN 1C DEB,1999-025BUX,2025-04-01T00:07:10.987392,14.40764233,.0097693,98.1775,9.8477,187.5091,172.4641,0,U,31459,999,60871,.20231E-2,.681E-4,0
FENGYUN 1C DEB,1999-025BVA,2025-03-31T00:49:22.452960,14.12629913,.0031939,98.7090,115.7187,214.6724,203.1632,0,U,31462,999,92231,.55819E-3,.996E-5,0
FENGYUN 1C DEB,1999-025BVB,2025-04-02T03:54:15.977952,14.35852983,.0217293,99.0528,60.3603,65.8317,296.5418,0,U,31463,999,61065,.10843E-2,.4059E-4,0
FENGYUN 1C DEB,1999-025BVC,2025-04-02T08:41:56.278752,14.12143882,.0043229,98.8246,143.4284,243.2783,176.2138,0,U,31464,999,91089,.51266E-3,.905E-5,0
FENGYUN 1C DEB,1999-025BVE,2025-04-01T01:16:53.732352,14.18173663,.030016,99.0743,14.7359,316.6267,41.1634,0,U,31466,999,92704,.42269E-3,.13E-4,0
FENGYUN 1C DEB,1999-025BVG,2025-04-01T18:00:40.200192,14.45265821,.0168522,98.1671,97.2085,225.3284,133.4072,0,U,31468,999,63687,.62206E-3,.255E-4,0
FENGYUN 1C DEB,1999-025BVK,2025-03-23T12:39:18.351936,14.12591306,.015512,97.9919,354.0246,46.5730,314.8233,0,U,31471,999,91859,.76872E-2,.1594E-3,0
FENGYUN 1C DEB,1999-025BVM,2025-03-31T20:42:14.952384,14.27680658,.0067461,98.5616,128.8004,46.9802,125.7060,0,U,31473,999,65867,.24724E-2,.6207E-4,0
FENGYUN 1C DEB,1999-025BVN,2025-04-01T20:00:44.597664,14.09182046,.0073116,99.1531,133.4635,197.5525,162.3115,0,U,31474,999,91378,.19072E-2,.3352E-4,0
FENGYUN 1C DEB,1999-025BVP,2025-03-30T09:18:25.659936,14.36391400,.0216453,98.9703,327.4259,144.7862,216.7847,0,U,31475,999,92382,.10908E-2,.4125E-4,0
FENGYUN 1C DEB,1999-025BVQ,2025-04-02T03:30:18.518688,14.20305977,.005489,98.9061,163.5840,181.2263,178.8787,0,U,31476,999,92083,.20202E-2,.4345E-4,0
FENGYUN 1C DEB,1999-025BVR,2025-04-02T10:25:01.949376,14.02701032,.0110551,98.8704,88.4262,17.8522,342.6481,0,U,31477,999,91838,.46989E-3,.723E-5,0
FENGYUN 1C DEB,1999-025BVU,2025-04-02T09:56:21.052320,13.86706958,.0352716,98.3460,329.8130,205.0502,153.3180,0,U,31480,999,89867,.38461E-2,.7286E-4,0
FENGYUN 1C DEB,1999-025BVW,2025-04-02T11:53:02.186016,14.34435030,.0090114,98.3851,103.6377,320.7083,196.3298,0,U,31482,999,93483,.12955E-2,.3776E-4,0
FENGYUN 1C DEB,1999-025BVX,2025-04-02T12:33:34.651872,14.12506232,.0122906,102.5110,302.5088,127.5775,264.4070,0,U,31483,999,91113,.36034E-2,.7087E-4,0
FENGYUN 1C DEB,1999-025BVY,2025-04-01T11:55:55.768800,14.40390543,.0096821,101.8213,289.6432,117.3207,243.7866,0,U,31484,999,60552,.80496E-2,.27053E-3,0
FENGYUN 1C DEB,1999-025BVZ,2025-04-02T05:17:21.713280,13.38295681,.0458677,102.7082,215.0276,149.1061,213.7920,0,U,31485,999,87038,.79022E-2,.7663E-4,0
FENGYUN 1C DEB,1999-025BWA,2025-04-01T08:02:43.617120,14.79678816,.0013735,102.2538,226.5534,240.4016,119.5811,0,U,31486,999,93138,.10555E-1,.80254E-3,0
FENGYUN 1C DEB,1999-025BWB,2025-04-02T03:54:58.258656,13.96373030,.0124286,102.4060,172.6183,200.1532,192.9920,0,U,31487,999,90857,.26503E-2,.3832E-4,0
FENGYUN 1C DEB,1999-025BWE,2025-04-01T03:48:43.036416,14.15282113,.0050988,99.3126,348.3645,266.0444,93.4898,0,U,31491,999,60110,.23123E-2,.451E-4,0
FENGYUN 1C DEB,1999-025BWF,2025-04-02T08:42:28.115424,14.59778741,.007718,98.8578,239.1429,76.6363,284.3425,0,U,31492,999,92783,.62194E-2,.31042E-3,0
FENGYUN 1C DEB,1999-025BWG,2025-04-01T12:42:40.654080,13.92146263,.0119776,100.1248,13.8466,125.8744,235.3604,0,U,31493,999,56314,.12659E-2,.1668E-4,0
FENGYUN 1C DEB,1999-025BWJ,2025-03-30T20:56:36.672288,14.27361147,.002626,99.1437,311.3065,199.6815,160.3353,0,U,31495,999,59724,.19122E-2,.4657E-4,0
FENGYUN 1C DEB,1999-025BWL,2025-03-31T19:20:03.079680,14.38729563,.0169978,98.3491,80.7409,31.7724,86.5027,0,U,31497,999,93874,.60046E-3,.2134E-4,0
FENGYUN 1C DEB,1999-025BWM,2025-03-31T10:11:42.995616,13.75642233,.0224541,98.4651,89.6113,116.7385,245.6937,0,U,31498,999,89208,.27355E-2,.3139E-4,0
FENGYUN 1C DEB,1999-025BWS,2025-03-30T19:10:25.673664,14.21348501,.0051838,100.1207,278.6539,175.1248,185.0440,0,U,31503,999,60595,.18672E-2,.4077E-4,0
FENGYUN 1C DEB,1999-025BWU,2025-04-02T10:03:42.834528,15.02028795,.0013925,101.9016,342.1762,21.3961,338.7827,0,U,31505,999,92950,.13921E-1,.187795E-2,0
FENGYUN 1C DEB,1999-025BWW,2025-04-02T07:56:09.253824,14.50860165,.0120202,98.2195,130.4674,140.1230,280.9473,0,U,31507,999,94330,.88996E-3,.3807E-4,0
FENGYUN 1C DEB,1999-025BWX,2025-04-01T05:43:45.559200,14.54904164,.0036398,98.6196,190.2186,34.1408,326.2118,0,U,31508,999,93200,.39879E-2,.17282E-3,0
FENGYUN 1C DEB,1999-025BWY,2025-03-31T02:27:04.029408,13.93505460,.020577,99.0068,215.3092,199.3848,159.9404,0,U,31509,999,90386,.18893E-2,.2907E-4,0
FENGYUN 1C DEB,1999-025BWZ,2025-04-02T06:00:41.956704,14.23849785,.0037674,98.5500,98.2758,354.2842,17.5959,0,U,31510,999,92864,.10853E-2,.246E-4,0
FENGYUN 1C DEB,1999-025BXA,2025-04-02T05:50:32.701920,14.26526800,.0111194,99.0506,251.6371,239.2160,119.8035,0,U,31511,999,92170,.20442E-2,.5216E-4,0
FENGYUN 1C DEB,1999-025BXB,2025-04-02T10:57:20.776608,14.42483577,.0146572,98.8310,338.9975,185.5222,348.2777,0,U,31512,999,61834,.90535E-3,.3362E-4,0
FENGYUN 1C DEB,1999-025BXC,2025-03-30T00:42:24.544800,14.29413365,.0031547,98.8591,180.7654,157.6993,202.5568,0,U,31513,999,92333,.38594E-2,.9863E-4,0
FENGYUN 1C DEB,1999-025BXD,2025-04-02T11:36:38.755296,14.19093070,.0055507,99.2573,341.7972,115.3294,245.3643,0,U,31514,999,65716,.26269E-2,.5533E-4,0
FENGYUN 1C DEB,1999-025BXF,2025-04-01T13:45:53.351424,14.24739258,.0149369,98.8071,206.0568,257.6402,113.1551,0,U,31516,999,92858,.68106E-3,.1734E-4,0
FENGYUN 1C DEB,1999-025BXJ,2025-04-01T17:56:59.888832,14.22768677,.0052262,98.5590,95.0611,263.8862,95.6360,0,U,31519,999,61138,.80694E-3,.1792E-4,0
FENGYUN 1C DEB,1999-025BXM,2025-04-01T06:56:38.539680,14.03474705,.004377,98.7260,119.9489,195.6892,164.2921,0,U,31522,999,91412,.10984E-2,.1693E-4,0
FENGYUN 1C DEB,1999-025BXN,2025-04-01T09:07:01.670880,14.13830750,.0039209,98.7925,143.5969,117.0238,255.8322,0,U,31523,999,92399,.41949E-4,.37E-6,0
FENGYUN 1C DEB,1999-025BXP,2025-03-31T22:00:14.917248,14.06661069,.0280471,99.3145,324.0136,112.2624,263.6464,0,U,31524,999,91705,.65083E-3,.1496E-4,0
FENGYUN 1C DEB,1999-025BXS,2025-03-29T19:00:10.984320,13.23152919,.0449858,98.8950,291.5728,209.8050,147.6746,0,U,31527,999,86778,.11614E-2,.802E-5,0
FENGYUN 1C DEB,1999-025BXW,2025-03-31T09:41:17.363616,14.33738183,.0249417,98.4107,141.9826,312.7895,45.2552,0,U,31531,999,60259,.97732E-3,.3795E-4,0
FENGYUN 1C DEB,1999-025BXY,2025-03-31T21:20:34.876320,14.27087691,.0066377,98.9894,336.3520,9.8432,350.4031,0,U,31533,999,93478,.61243E-3,.1481E-4,0
FENGYUN 1C DEB,1999-025BYA,2025-03-21T10:56:39.874848,14.27249212,.0088093,98.0690,311.0958,234.7962,124.4949,0,U,31535,999,68131,.16017E-2,.4042E-4,0
FENGYUN 1C DEB,1999-025BYB,2025-04-02T04:55:35.483520,14.48537634,.0312636,98.2501,4.2498,207.7156,150.7073,0,U,31536,999,92613,.17002E-2,.11893E-3,0
FENGYUN 1C DEB,1999-025BYC,2025-03-31T05:18:29.007648,14.13773114,.037077,99.2835,231.4169,328.6430,29.3097,0,U,31537,999,89859,.21244E-2,.7742E-4,0
FENGYUN 1C DEB,1999-025BYD,2025-04-01T20:26:44.150496,14.77990186,.0029344,98.2655,310.5250,22.2353,338.0122,0,U,31538,999,93806,.47577E-2,.34674E-3,0
FENGYUN 1C DEB,1999-025BYF,2025-03-30T02:31:50.674368,14.62006014,.018628,99.0289,223.5064,10.3226,350.1716,0,U,31540,999,94533,.10795E-2,.6881E-4,0
FENGYUN 1C DEB,1999-025BYG,2025-04-02T06:31:36.743520,14.64724824,.008371,98.9532,211.0637,304.7344,54.5993,0,U,31541,999,94693,.16148E-2,.9002E-4,0
FENGYUN 1C DEB,1999-025BYH,2025-04-02T09:13:29.400384,14.21139854,.0047971,98.7462,148.6688,221.0884,138.6677,0,U,31542,999,92325,.20345E-2,.4432E-4,0
FENGYUN 1C DEB,1999-025BYK,2025-03-31T10:17:57.472224,14.13527297,.0031221,98.8516,144.4710,276.8195,82.9426,0,U,31544,999,92135,.12036E-2,.2233E-4,0
FENGYUN 1C DEB,1999-025BYM,2025-04-02T12:40:23.364480,14.10910058,.0151414,98.2497,182.1716,149.3122,211.7015,0,U,31546,999,91201,.43126E-2,.8583E-4,0
FENGYUN 1C DEB,1999-025BYN,2025-03-31T00:41:01.268160,14.21263734,.0053959,99.0977,125.8079,266.0697,93.4309,0,U,31547,999,92263,.22336E-2,.4894E-4,0
FENGYUN 1C DEB,1999-025BYR,2025-04-02T06:46:38.947008,14.38605287,.019427,98.3088,99.3295,318.9545,39.7160,0,U,31550,999,61794,.15412E-2,.5834E-4,0
FENGYUN 1C DEB,1999-025BYT,2025-03-29T07:32:00.016512,14.38920595,.009694,98.6150,207.6160,76.7223,284.4753,0,U,31552,999,92152,.6281E-2,.20458E-3,0
FENGYUN 1C DEB,1999-025BYU,2025-03-29T01:46:29.398368,14.27652517,.0033027,99.0148,134.3271,129.0868,262.9631,0,U,31553,999,92216,.32577E-2,.8036E-4,0
FENGYUN 1C DEB,1999-025BYW,2025-04-02T13:10:45.424704,14.40236267,.0162777,99.0845,30.1365,227.1701,131.5710,0,U,31555,999,92900,.23308E-2,.858E-4,0
FENGYUN 1C DEB,1999-025BYY,2025-03-30T05:36:06.093504,14.40015272,.0172661,98.2653,80.4917,329.6699,29.4585,0,U,31557,999,57392,.99806E-3,.3701E-4,0
FENGYUN 1C DEB,1999-025BYZ,2025-04-02T10:35:44.127744,14.38080205,.0212641,98.8193,341.2592,295.8370,240.0526,0,U,31558,999,93779,.47455E-3,.1811E-4,0
FENGYUN 1C DEB,1999-025BZA,2025-04-01T13:59:14.843616,14.58516272,.005971,98.8518,28.0135,257.2841,277.3020,0,U,31559,999,94040,.26407E-2,.1254E-3,0
FENGYUN 1C DEB,1999-025BZB,2025-03-31T22:05:03.147648,14.21137009,.0120318,98.6205,133.4822,329.4443,29.9762,0,U,31560,999,92985,.9849E-4,.186E-5,0
FENGYUN 1C DEB,1999-025BZC,2025-04-01T13:04:53.769792,14.02353830,.0057037,98.7110,98.6295,176.8733,311.5346,0,U,31561,999,91601,.91175E-3,.1378E-4,0
FENGYUN 1C DEB,1999-025BZD,2025-04-01T01:56:54.773664,14.40147316,.0058207,99.2314,221.8957,312.8660,46.7645,0,U,31562,999,93308,.15288E-2,.4879E-4,0
FENGYUN 1C DEB,1999-025BZE,2025-03-31T14:54:09.507168,14.62753899,.0119491,98.9197,222.4751,145.8885,215.0067,0,U,31563,999,94797,.19511E-2,.1098E-3,0
FENGYUN 1C DEB,1999-025BZG,2025-04-02T04:23:24.367488,14.33747715,.0055638,100.7258,262.6773,8.1353,352.0713,0,U,31565,999,60699,.54869E-2,.15484E-3,0
FENGYUN 1C DEB,1999-025BZH,2025-04-02T08:48:35.401824,14.34127249,.0024567,98.9578,141.6138,27.5817,103.8510,0,U,31566,999,92741,.29982E-2,.8382E-4,0
FENGYUN 1C DEB,1999-025BZJ,2025-04-01T08:23:31.446528,13.89915532,.019416,102.3175,235.2109,200.8997,158.4132,0,U,31567,999,90453,.82456E-2,.11768E-3,0
FENGYUN 1C DEB,1999-025BZK,2025-04-01T16:55:57.143136,14.01527051,.012569,102.0492,252.5968,33.3963,327.5040,0,U,31568,999,91005,.31506E-2,.5039E-4,0
FENGYUN 1C DEB,1999-025BZL,2025-04-02T10:13:47.472960,13.93087553,.0179955,102.6127,157.7080,249.7518,120.3610,0,U,31569,999,90135,.33298E-2,.4882E-4,0
FENGYUN 1C DEB,1999-025BZM,2025-04-01T00:57:21.306816,14.19849238,.0152268,102.5773,22.1715,139.1377,222.1318,0,U,31570,999,91277,.56617E-2,.13444E-3,0
FENGYUN 1C DEB,1999-025BZN,2025-03-31T00:43:21.772704,14.80295171,.0160375,98.3620,195.9580,144.3947,216.8092,0,U,31608,999,94828,.21727E-2,.2062E-3,0
FENGYUN 1C DEB,1999-025BZP,2025-04-01T19:31:38.312832,14.13386023,.0095014,99.2351,111.9063,318.2839,216.7141,0,U,31609,999,62480,.35619E-2,.6942E-4,0
FENGYUN 1C DEB,1999-025BZS,2025-03-31T16:40:42.349440,15.28247670,.0079368,100.3655,259.2982,231.9737,127.4310,0,U,31612,999,96214,.22181E-2,.6749E-3,0
FENGYUN 1C DEB,1999-025BZT,2025-03-31T20:39:23.925312,13.62406076,.0347098,98.4519,311.5259,62.5693,301.0306,0,U,31613,999,88276,.25771E-2,.2962E-4,0
FENGYUN 1C DEB,1999-025BZU,2025-04-01T03:46:13.929024,14.71382207,.0030131,98.9885,326.3970,73.4494,52.2546,0,U,31614,999,92646,.65331E-2,.40895E-3,0
FENGYUN 1C DEB,1999-025BZV,2025-04-02T08:10:19.871328,14.29221187,.017489,99.1338,130.1864,336.2928,23.0264,0,U,31615,999,61637,.44808E-2,.13399E-3,0
FENGYUN 1C DEB,1999-025BZY,2025-04-02T03:06:14.951808,14.20442668,.0157983,99.4095,218.1053,324.6562,34.4220,0,U,31618,999,66649,.47161E-3,.1096E-4,0
FENGYUN 1C DEB,1999-025BZZ,2025-04-02T10:04:34.170816,14.64533036,.0129717,99.0839,254.9966,3.5473,356.6616,0,U,31619,999,59744,.5442E-2,.32725E-3,0
FENGYUN 1C DEB,1999-025CAA,2025-04-02T11:09:09.590976,14.33342286,.0022691,98.8903,168.9730,75.6358,284.7342,0,U,31620,999,62197,.39209E-2,.10805E-3,0
FENGYUN 1C DEB,1999-025CAC,2025-04-01T23:08:24.454752,14.33736494,.001531,98.8148,181.2209,19.2791,37.0026,0,U,31622,999,92117,.31023E-2,.8591E-4,0
FENGYUN 1C DEB,1999-025CAD,2025-04-01T23:44:02.771808,13.82332561,.0195264,97.6636,351.1378,356.4385,3.5372,0,U,31623,999,54400,.69643E-3,.838E-5,0
FENGYUN 1C DEB,1999-025CAE,2025-03-31T18:26:55.317120,14.96631495,.0026107,99.6489,277.2188,297.0536,73.9907,0,U,31624,999,93733,.77678E-2,.90187E-3,0
FENGYUN 1C DEB,1999-025CAF,2025-04-01T03:31:54.242112,14.54797842,.0151442,98.8205,163.2139,72.9634,318.9213,0,U,31625,999,94676,.35111E-3,.1698E-4,0
FENGYUN 1C DEB,1999-025CAG,2025-03-31T19:18:09.493056,15.47077196,.0016701,101.2458,291.0720,310.7774,49.2012,0,U,31626,999,60403,.21716E-1,.1213082E-1,0
FENGYUN 1C DEB,1999-025CAH,2025-03-30T09:26:31.435296,14.33581005,.0053541,98.5503,140.1951,195.2522,164.7051,0,U,31627,999,61077,.17865E-2,.4985E-4,0
FENGYUN 1C DEB,1999-025CAJ,2025-04-02T14:52:58.064736,13.85303698,.0172306,102.2676,229.4463,105.9013,256.1194,0,U,31628,999,89779,.42196E-2,.5323E-4,0
FENGYUN 1C DEB,1999-025CAK,2025-04-01T03:42:53.028288,14.11701144,.0111461,102.1419,47.0444,309.7514,49.3866,0,U,31629,999,90836,.70116E-2,.1349E-3,0
FENGYUN 1C DEB,1999-025CAL,2025-04-02T09:19:31.442304,14.95573064,.0197745,98.0822,249.5569,126.1476,235.8223,0,U,31630,999,94776,.26295E-2,.43476E-3,0
FENGYUN 1C DEB,1999-025CAM,2025-04-01T09:01:48.651456,14.53095999,.009118,99.3548,329.4090,22.7679,337.7517,0,U,31631,999,60244,.85448E-2,.37461E-3,0
FENGYUN 1C DEB,1999-025CAP,2025-03-14T06:41:53.236032,14.05586512,.0066642,98.7387,97.5419,222.3963,137.2046,0,U,31633,999,53241,.16819E-2,.275E-4,0
FENGYUN 1C DEB,1999-025CAQ,2025-04-01T08:35:45.390336,13.94406408,.0092744,99.3955,133.7451,128.8469,232.1014,0,U,31634,999,52964,.42726E-3,.544E-5,0
FENGYUN 1C DEB,1999-025CAV,2025-04-02T15:18:38.975904,13.85029965,.0162308,98.7092,56.1643,116.0557,57.4636,0,U,31639,999,90170,.25849E-3,.286E-5,0
FENGYUN 1C DEB,1999-025CAY,2025-04-02T11:34:16.156416,14.32771528,.0119796,98.5116,179.0271,289.4682,69.3592,0,U,31642,999,93377,.52702E-3,.1509E-4,0
FENGYUN 1C DEB,1999-025CBA,2025-03-30T21:47:24.130752,14.64063801,.0163068,98.7014,325.0174,261.3489,108.5989,0,U,31644,999,67282,.13091E-2,.8286E-4,0
FENGYUN 1C DEB,1999-025CBC,2025-03-24T08:11:20.039424,14.13545253,.0032397,98.7134,113.3155,244.8474,114.9337,0,U,31646,999,59469,.13762E-2,.2563E-4,0
